M_ItemID;M_ItemCode;M_ItemDesc;Nat_ItemItemType;M_ItemItem_CategoryID;M_ItemInventoryCode;Nat_ItemItemGroup;M_ItemNat_GroupID;M_ItemNat_SubGroupID;M_ItemFa_ClassID;Nat_ItemBaseUOM;M_ItemItem_UnitID;M_ItemIsActive;M_ItemCreated;M_ItemLastUpdated;M_ItemM_UserID
211;1130100016;STROMATOLYSER FB 5 LT ( KSO );"";1;;ST_HEMA;1;1;;KIT;;Y;2025-02-14 10:34:55;2025-02-10 11:09:00;500
212;1139800500;NEEDLE EMG MONOPOLAR 37 MM ( 28 G ) ORANGE 48 PER PK;SUPPLIES;1;;ST_IMUNO;1;6;;PCS;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
213;1130309234;ROCHE CARDIAC CTRL D-DIMER  COBAS h 232  2 X 1 ml  -  4890523190;ST_IMMUN;2;;ST_IMUNO;1;6;;PCS;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
214;1130100019;STROMATOLYSER 4 DL ( KSO );"";1;;ST_HEMA;1;1;;KIT;;Y;2025-02-14 10:34:55;2025-02-10 11:09:00;500
215;1130100020;STROMATOLYSER 4 DS ( KSO );"";1;;ST_HEMA;1;1;;SACHET;;Y;2025-02-14 10:34:55;2025-02-10 11:09:00;500
216;1130100021;TROMBOREL S - OUHP29;"";1;;ST_HEMA;1;1;;VIAL;;Y;2025-02-14 10:35:42;2025-02-10 11:09:00;500
217;1130100099;CELL CLEAN CL 50  ( KSO );"";2;;ST_HEMA;1;1;;BOTOL;;Y;2025-02-14 10:36:08;2025-02-10 11:09:00;500
218;1130100023;CELL PACK PK 20 L ( KSO );"";2;;ST_HEMA;1;1;;KIT;;Y;2025-02-14 10:36:08;2025-02-10 11:09:00;500
219;1130100024;G-6PD TRINITY Cat.345 A;"";1;;ST_HEMA;1;1;;KIT;;Y;2025-02-14 10:37:05;2025-02-10 11:09:00;500
220;1130100025;ADP CAT.5366;ST_HEMA;2;;ST_HEMA;1;1;;BOTOL;;Y;2025-02-14 10:10:09;2025-02-10 11:09:00;500
221;1130100026;COLLAGEN CAT.5368;"";2;;ST_HEMA;1;1;;BOTOL;;Y;2025-02-14 10:37:36;2025-02-10 11:09:00;500
222;1130100027;EPINEPRINE CAT.5367;"";1;;ST_HEMA;1;1;;BOTOL;;Y;2025-02-14 10:37:29;2025-02-10 11:09:00;500
223;1130100028;CUVETTE  SILICONIZET ( AGRAM )  ;SUPPLIES;1;;ST_CL;;;;BOX;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
224;1130100029;STIR BARS  ( UNTUK TAT );"";2;;ST_HEMA;1;1;;KIT;;Y;2025-02-14 10:37:42;2025-02-10 11:09:00;500
225;1139900834;BROSUR GLYCATED ALBUMIN;CETAKAN;2;;ST_CETAK;;;;LEMBAR;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
226;1130100031;DILUENT / SHEATH 20 L - 1H73.01;"";2;;ST_HEMA;1;1;;BOX;;Y;2025-02-14 10:37:48;2025-02-10 11:09:00;500
227;1130200506;CYSTATIN C CALIB - 465321;"";;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
228;1130100033;CN FREE WIC LYSE 35 (3H62.01) XXXXX;"";2;;ST_HEMA;1;1;;KIT;;Y;2025-02-14 10:38:17;2025-02-10 11:09:00;500
229;1130309255;ANTI HSV 1 IgG - ALEGRIA ( ORG903G );ST_IMMUN;2;;ST_IMUNO;1;6;;STRIP;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
230;1130100036;BCB 1% - 100 CC;"";2;;ST_HEMA;1;1;;BOTOL;;Y;2025-02-14 10:38:17;2025-02-10 11:09:00;500
231;1130100037;HITUNG EOSINOPHIL (  100 CC );ST_HEMA;2;;ST_HEMA;1;1;;BOTOL;;Y;2025-02-14 10:10:09;2025-02-10 11:09:00;500
232;1130100038;WRIGHT GIEMSA STAIN;ST_HEMA;2;;ST_HEMA;1;1;;KIT;;Y;2025-02-14 10:10:09;2025-02-10 11:09:00;500
233;1130100039;EDTA 10 % SOLUTION;"";2;;ST_HEMA;1;1;;BOTOL;;Y;2025-02-14 10:38:17;2025-02-10 11:09:00;500
234;1130100040;FIBRINOGEN CALIBRATOR KIT SIEMENS - OQVK11;ST_HEMA;2;;ST_HEMA;1;1;;KIT;;Y;2025-02-14 10:10:09;2025-02-10 11:09:00;500
235;1130100041;E - CHECK XT / XE  ( NON KSO );"";2;;ST_HEMA;1;1;;SET;;Y;2025-02-14 10:38:17;2025-02-10 11:09:00;500
236;1130100042;CELL CLEAN CL 50  ( NON KSO );"";2;;ST_HEMA;1;1;;BOTOL;;Y;2025-02-14 10:38:48;2025-02-10 11:09:00;500
237;1130100043;CALCIUM CHLORIDE - ORHO37;SUPPLIES;1;;ST_HEMA;1;1;;BOTOL;;Y;2025-02-10 14:48:53;2025-02-10 11:09:00;500
238;1130100045;BUFFER PRO WRIGHT - 1000 ml;"";2;;ST_HEMA;1;1;;BOTOL;;Y;2025-02-14 10:38:48;2025-02-10 11:09:00;500
239;1130100046;GIEMSA 500 ml MERCK - 1.09204.0.500;ST_HEMA;2;;ST_HEMA;1;1;;BOTOL;;Y;2025-02-14 10:10:09;2025-02-10 11:09:00;500
240;1130100047;STROMATOLYSER 4 DL ( XS-800I );"";1;;ST_HEMA;1;1;;KIT;;Y;2025-02-14 10:39:27;2025-02-10 11:09:00;500
241;1130100048;REACTION TUBE CA-50 - 90407219;"";2;;ST_HEMA;1;1;;PAK;;Y;2025-02-14 10:39:27;2025-02-10 11:09:00;500
242;1130100049;E - CHECK XS  ( KSO );"";2;;ST_HEMA;1;1;;SET;;Y;2025-02-14 10:39:27;2025-02-10 11:09:00;500
243;1130100050;SCAL SET SOLUTION HELENA;"";2;;ST_HEMA;1;1;;VIAL;;Y;2025-02-14 10:39:27;2025-02-10 11:09:00;500
244;1130100051;ARCH MULTI M DILUENT - 7D82.50;"";;;ST_IMUNO;1;6;;KIT;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
245;1130100052;RET SEARCH;"";2;;ST_HEMA;1;1;;BOTOL;;Y;2025-02-14 10:39:27;2025-02-10 11:09:00;500
246;1130100053;CAT WRIGHT - 100 ml;"";2;;ST_HEMA;1;1;;BOTOL;;Y;2025-02-14 10:39:27;2025-02-10 11:09:00;500
247;1130100054;BUFFER PRO WRIGHT - 250 ml;"";2;;ST_HEMA;1;1;;BOTOL;;Y;2025-02-14 10:39:27;2025-02-10 11:09:00;500
248;1139800001;AQUABIDEST STERILL 500 ML;SUPPLIES;1;;ST_CL;;;;BOTOL;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
249;1130100055;STD HUMAN PLASMA  ORKL13;ST_HEMA;1;;ST_HEMA;1;1;;VIAL;;Y;2025-02-14 10:17:52;2025-02-10 11:09:00;500
250;1130100056;OWREN`S VENORAL BUFFER B4234-25;"";1;;ST_HEMA;1;1;;BOTOL;;Y;2025-02-14 10:41:43;2025-02-10 11:09:00;500
251;1130100057;CD32K WBC LYS RGT - 3H78.01;ST_HEMA;1;;ST_HEMA;1;1;;KIT;;Y;2025-02-14 10:22:33;2025-02-10 11:09:00;500
252;1130100058;CD32K DIL/SHEATH - 3H79.01;ST_HEMA;2;;ST_HEMA;1;1;;BOX;;Y;2025-02-14 10:10:09;2025-02-10 11:09:00;500
253;1130100059;CD32/R HGB NOC - 3H80.02;ST_HEMA;2;;ST_HEMA;1;1;;KIT;;Y;2025-02-14 10:10:09;2025-02-10 11:09:00;500
254;1130100060;CD HEMCAL PLUS - 8H57.01;ST_HEMA;2;;ST_HEMA;1;1;;KIT;;Y;2025-02-14 10:10:09;2025-02-10 11:09:00;500
255;1130100061;STROMATOLYSER WH;"";1;;ST_HEMA;1;1;;KIT;;Y;2025-02-14 10:41:43;2025-02-10 11:09:00;500
256;1130100062;CD 26 PLS TRILVL QC - 8H59.01;ST_HEMA;2;;ST_HEMA;1;1;;SET;;Y;2025-02-14 10:10:09;2025-02-10 11:09:00;500
257;1130100063;CD RUBY / 32 WBC LYSE 8H52.01;ST_HEMA;2;;ST_HEMA;1;1;;KIT;;Y;2025-02-14 10:10:09;2025-02-10 11:09:00;500
258;1130100064;MULTIFIBRIN U  - OWZG19;"";2;;ST_HEMA;1;1;;KI1;;Y;2025-02-14 10:41:43;2025-02-10 11:09:00;500
259;1130100065;CA CLEAN I  GSA-500A - 95406313 ;"";2;;ST_HEMA;1;1;;BOTOL;;Y;2025-02-14 10:42:29;2025-02-10 11:09:00;500
260;1130100066;STD HUMAN PLASMA  ORKL17;ST_HEMA;1;;ST_HEMA;1;1;;VIAL;;Y;2025-02-14 10:22:56;2025-02-10 11:09:00;500
261;1130100067;THROMBIN B4233-25;"";2;;ST_HEMA;1;1;;BOTOL;;Y;2025-02-14 10:42:29;2025-02-10 11:09:00;500
262;1130100068;REES ECKER 100 ML;"";2;;ST_HEMA;1;1;;BOTOL;;Y;2025-02-14 10:42:29;2025-02-10 11:09:00;500
263;1130100069;SULFOLYSER SLS - 210 A ( NON KSO );ST_HEMA;2;;ST_HEMA;1;1;;BOTOL;;Y;2025-02-14 10:10:09;2025-02-10 11:09:00;500
264;1130100070;STROMATOLYSER FB 5 LT ( NON KSO );"";2;;ST_HEMA;1;1;;KIT;;Y;2025-02-14 10:42:29;2025-02-10 11:09:00;500
265;1130100071;STROMATOLYSER 4 DL ( NON KSO );"";1;;ST_HEMA;1;1;;KIT;;Y;2025-02-14 10:42:29;2025-02-10 11:09:00;500
266;1130100072;STROMATOLYSER 4 DS ( NON KSO );"";1;;ST_HEMA;1;1;;SACHET;;Y;2025-02-14 10:42:29;2025-02-10 11:09:00;500
267;1130100074;XN CHECK -  ( L1.L2.L3 )  3 X 3 ML;ST_HEMA;2;;ST_HEMA;1;1;;SET;;Y;2025-02-14 10:10:09;2025-02-10 11:09:00;500
268;1130100075;FLOUROCELL WPC - BU306227;"";2;;ST_HEMA;1;1;;KIT;;Y;2025-02-14 10:42:55;2025-02-10 11:09:00;500
269;1130100076;FLOUROCELL RET - BN337547;"";2;;ST_HEMA;1;1;;KIT;;Y;2025-02-14 10:42:55;2025-02-10 11:09:00;500
270;1130100077;FLOUROCELL PLT - CD994563;ST_HEMA;2;;ST_HEMA;1;1;;KIT;;Y;2025-02-14 10:10:09;2025-02-10 11:09:00;500
271;1130100078;FLUOROCELL WNR - CP066715;"";2;;ST_HEMA;1;1;;KIT;;Y;2025-02-14 10:42:55;2025-02-10 11:09:00;500
272;1130100079;FLUOROCELL WDF - CV377552;"";2;;ST_HEMA;1;1;;KIT;;Y;2025-02-14 10:42:55;2025-02-10 11:09:00;500
273;1130100080;CELL PACK DCL  - CT661628;"";2;;ST_HEMA;1;1;;BOX;;Y;2025-02-14 10:42:55;2025-02-10 11:09:00;500
274;1130100081;LYSERCELL WNR - AN577063;"";2;;ST_HEMA;1;1;;KIT;;Y;2025-02-14 10:43:27;2025-02-10 11:09:00;500
275;1130100082;LYSERCELL WDF - AW993605;"";2;;ST_HEMA;1;1;;KIT;;Y;2025-02-14 10:43:27;2025-02-10 11:09:00;500
276;1130100083;LYSERCELL WPC - CS412800;ST_HEMA;2;;ST_HEMA;1;1;;KIT;;Y;2025-02-14 10:10:09;2025-02-10 11:09:00;500
277;1130100084;CELL PACK DFL - BT965910;"";2;;ST_HEMA;1;1;;KIT;;Y;2025-02-14 10:43:27;2025-02-10 11:09:00;500
278;1130100085;"SULFOLYSER 1,5 - BJ350971";"";2;;ST_HEMA;1;1;;BOTOL;;Y;2025-02-14 10:43:27;2025-02-10 11:09:00;500
279;1130100086;PFA COLLAGEN / EPI TEST - B417020;ST_HEMA;1;;ST_HEMA;1;1;;KIT;;Y;2025-02-14 10:25:26;2025-02-10 11:09:00;500
280;1130100087;PFA COLLAGEN / ADP TEST - B417021;ST_HEMA;1;;ST_HEMA;1;1;;KIT;;Y;2025-02-14 10:25:35;2025-02-10 11:09:00;500
281;1130100088;INNOVANCE PFA P2Y - B417022;"";2;;ST_HEMA;1;1;;KIT;;Y;2025-02-14 10:43:49;2025-02-10 11:09:00;500
282;1130100089;PFA TRIGGER SOL - B417050;ST_HEMA;2;;ST_HEMA;1;1;;KIT;;Y;2025-02-14 10:10:09;2025-02-10 11:09:00;500
283;1130100090;PFA VACUUM TEST TUBE - B417075;SUPPLIES;1;;ST_HEMA;1;1;;PAK;;Y;2025-02-10 14:48:53;2025-02-10 11:09:00;500
284;1130100091;PFA CLEANING PADS - B417073;ST_HEMA;2;;ST_HEMA;1;1;;KIT;;Y;2025-02-14 10:26:22;2025-02-10 11:09:00;500
285;1130100092;XN CHECK ( L1 ) - BV661822;ST_HEMA;2;;ST_HEMA;1;1;;VIAL;;Y;2025-02-14 10:10:09;2025-02-10 11:09:00;500
286;1130100093;XN CHECK ( L2 ) - AK060533;ST_HEMA;2;;ST_HEMA;1;1;;VIAL;;Y;2025-02-14 10:10:09;2025-02-10 11:09:00;500
287;1130100094;XN CHECK ( L3 ) - BR875289;ST_HEMA;2;;ST_HEMA;1;1;;VIAL;;Y;2025-02-14 10:10:09;2025-02-10 11:09:00;500
288;1130100095;XN CHECK BF - BY698063;ST_HEMA;2;;ST_HEMA;1;1;;KIT;;Y;2025-02-14 10:10:09;2025-02-10 11:09:00;500
289;1130100097;E - CHECK XT  ( KSO );"";2;;ST_HEMA;1;1;;SET;;Y;2025-02-14 10:44:24;2025-02-10 11:09:00;500
290;1130400248;COCAIN VICARE;"";;;ST_KR;;;;TES;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
291;1139900731;AZOMAX ( TISSUE DISINFECTAN ) ;"";;;ST_MIKRO;;;;PAK;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
292;1130200095;MAGNESIUM LIQ ( WITH LCF ) MONO - HUMAN ( 10010 );ST_KIMIA;2;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
293;1130100098;DADE INOVIN  ( B421240 ) -  SIEMENS;"";2;;ST_HEMA;1;1;;BOTOL;;Y;2025-02-14 10:44:24;2025-02-10 11:09:00;500
294;1130500134;BACT ALERT ®  PF PLUS REF 410853  -  10853 ( BIOMERIEUX ) - AEROBIC PEDIATRIC;REAGEN;1;;ST_MIKRO;;;;BOTOL;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
295;1130200510;CC UIBC -  4P79.30;"";;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
296;1130200075;SODIUM ELEKTRODE COND.  - 3110362180;ST_KIMIA;2;;ST_CL;;;;KIT;;Y;2025-02-14 11:05:12;2025-02-10 11:09:00;500
297;1130200513;DEPROTONEISER CIII - 20763071122;"";;;ST_KIMIA;1;5;;VIAL;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
298;1130400244;METAMPHETAMIN VICARE;"";;;ST_KR;;;;PCS;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
299;1130400246;THC / CANNABINOID-  VICARE;ST_KIMIA;2;;ST_KR;;;;PCS;;Y;2025-02-14 11:05:12;2025-02-10 11:09:00;500
300;1130400245;MORPHINE VICARE;"";;;ST_KR;;;;TES;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
301;1139900757;KOPI SACHET KEMASAN ISI 10;KONSUMSI;2;;ST_RTU;;;;PAK;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
302;1130309240;ARCH FREE T4 RGT - 7K65.29;"";;;ST_IMUNO;1;6;;KIT;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
303;1139900759;FORMULIR PENCATATAN TELEPON ( LOG TELEPON );CETAKAN;2;;ST_CETAK;;;;BUKU;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
304;1139900758;FORMULIR LEMBUR PEGAWAI  ( 1/2 FOLIO );CETAKAN;2;;ST_CETAK;;;;BUKU;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
305;1130200032;HYDRAGEL PROTEIN  (e)  K 20 - SEBHIA;ST_KIMIA;2;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
306;1130309238;AMH GEN II ELISA / 96 TEST KAT. A79765;ST_IMMUN;1;;ST_IMUNO;1;6;;KIT;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
307;1130200515;CHOLINESTERASE FS 100 DIASYS;"";;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
308;1130500136;AZTREONAM ;"";;;ST_MIKRO;;;;STRIP;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
309;1139900736;KARTU NATAL & TAHUN BARU + AMPLOP;CETAKAN;2;;ST_RTU;;;;SET;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
310;1139900761;ORDNER BANTEX 1465 ( ORANGE );"";;;ST_RTU;;;;PCS;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
311;1130200516;ADV ALT/GPT - 10318168;ST_KIMIA;2;;ST_KIMIA;1;5;;BOTOL;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
312;1130200517;ADV AST/GOT ASPARTATE AMINOTRANSFERASE - 103041132;ST_KIMIA;2;;ST_KIMIA;1;5;;BOTOL;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
313;1130200518;ADV CHOL 2 - 10376501;"";;;ST_KIMIA;1;5;;BOTOL;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
314;1130200519;ADV CUVETTE WASH - 10311853;"";;;ST_KIMIA;1;5;;BOTOL;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
315;1130200520;ADV CUVETTE CONDT - 10311854;"";;;ST_KIMIA;1;5;;BOTOL;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
316;1130200521;ADV URIC ACID - 10341133;"";;;ST_KIMIA;1;5;;BOTOL;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
317;1130200522;ADV INCUBATION BATH OIL - 10311855;"";;;ST_KIMIA;1;5;;BOTOL;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
318;1130200523;ADV CREATININE 2 - 10309050;"";;;ST_KIMIA;1;5;;BOTOL;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
319;1130200524;ADV TOTAL BIL 2 40 ML - 10341115;"";;;ST_KIMIA;1;5;;BOTOL;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
320;1130200525;ADV HDL/LDL CALIB - 10311918;ST_KIMIA;2;;ST_KIMIA;1;5;;BOTOL;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
321;1130200526;ADV TRIG - 10311837;"";;;ST_KIMIA;1;5;;BOTOL;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
322;1130200527;ADV GLUH 3 - 10335891;"";;;ST_KIMIA;1;5;;BOTOL;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
323;1130200528;ADV DLDL - 10311891;"";;;ST_KIMIA;1;5;;BOTOL;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
324;1130200529;ADV UREA NITROGEN - 10309051;"";;;ST_KIMIA;1;5;;BOTOL;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
325;1130400247;OPIATE VICARE;"";;;ST_KR;;;;TES;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
326;1130309241;ARCH FREE T4 CALIB  - 7K65.02;"";;;ST_IMUNO;1;6;;KIT;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
327;1130200118;CC H2O / WATER BATH ADDITIVE - 9D29.20;ST_KIMIA;2;;ST_KIMIA;1;5;;BOTOL;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
328;1130200066;LP ( A ) LATEX SEKISHUI - 224386;ST_KIMIA;2;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
329;1130200530;ADV DIRECT HDL - 10309507;ST_KIMIA;2;;ST_KIMIA;1;5;;BOTOL;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
330;1130200113;TOTAL LIPID  - MEGA;ST_KIMIA;2;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
331;1130700001;PAPER ECG NIHON FQW110-2-140;"";;;ST_EJPD;;;;PAK;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
332;1130200548;HDL CHOLESTEROL PLUS THERMO  - 81823;ST_KIMIA;2;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
333;1130200549;LDL CHOLESTEROL THERMO - K1656;"";;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
334;1130200550;E CAL THERMO - 81830;"";;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
335;1130200551;S CAL THERMO - 81831;"";;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
336;1130200552;HDL / LDL CHOL. CALIBRATOR  THERMO - 81657 ;ST_KIMIA;2;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
337;1139900779;ID CARD PASIEN;ST_PELAYANAN;2;;ST_RTU;;;;PCS;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
338;1139900780;RIBBON CANNON SELPHY;ST_RADIO;1;;ST_RTU;;;;PAK;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
339;1139900782;BOLPEN MERAH;ST_PELAYANAN;2;;ST_RTU;;;;PCS;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
340;1139900783;LABEL BULAT KECIL;ST_PELAYANAN;2;;ST_RTU;;;;PAK;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
341;1139900784;KERTAS BUFALLO;ATK;2;;ST_CETAK;;;;PAK;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
342;1139900795;BROSUR TLC;CETAKAN;2;;ST_RTU;;;;LEMBAR;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
343;1139900793;BINDER CLIP 200;ATK;2;;ST_RTU;;;;PAK;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
344;1139900794;BROSUR TCD;CETAKAN;2;;ST_RTU;;;;LEMBAR;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
345;1139900796;SOUVENIR BANTAL KOTAK MERAH 40 X 30;ST_PELAYANAN;2;;ST_RTU;;;;PCS;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
346;1130200554;GLUKOSA;"";;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
347;1139900797;RAPIKA BIANG 3 IN 1 ( REFILL ) ;KONSUMSI;2;;ST_RTU;;;;PAK;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
348;1139900800;FORMULIR PEMERIKSAAN TLC;CETAKAN;2;;ST_CETAK;;;;BUKU;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
349;1139900801;GULAKU SACHET STIK 75 X 8 Gr;KONSUMSI;2;;ST_RTU;;;;PAK;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
350;1139900802;GULA TROPICANA;KONSUMSI;2;;ST_RTU;;;;PAK;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
351;1139900803;DOUBLE TAPE HIJAU ;ST_ADMIN;2;;ST_RTU;;;;ROLL;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
352;1130100035;SD MALARIA Ag P.f / P.V 25 T - 5FK80;ST_HEMA;1;;ST_HEMA;1;1;;KIT;;Y;2025-02-14 10:22:46;2025-02-10 11:09:00;500
353;1139900728;TAS KAIN / SPUNBOND PRAMITA MERAH ( SEDANG );"";;;ST_RTU;;;;PCS;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
354;1130200046;CLEANING SOLUTION  91XX  (125 ml   ) - 3111555180;ST_KIMIA;2;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
355;1130500671;ICT URINE CALIBRATOR - 1E47.02;ST_KIMIA;2;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
356;11398000493;BULB SENSOR FOR ECG;ST_PELAYANAN;2;;ST_EJPD;;;;SET;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
357;1130309230;ROCHE CARDIAC D-DIMER COBAS h 232 - 4877802190;ST_IMMUN;2;;ST_IMUNO;1;6;;KIT;;Y;2025-02-14 11:46:03;2025-02-10 11:09:00;500
358;1130200162;CC TOTAL PROTEIN - 7D73.21;ST_KIMIA;2;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
359;1139900785;KARTU KUNJUNGAN PASIEN;CETAKAN;2;;ST_CETAK;;;;LEMBAR;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
360;1139900787;PENGHARUM RUANGAN - MATIC;KONSUMSI;2;;ST_RTU;;;;PCS;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
361;1139900788;PEMBERSIH LANTAI 4 LITER;ST_UMUM;2;;ST_RTU;;;;BOTOL;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
362;1139900789;PEMBERSIH KACA;KONSUMSI;2;;ST_RTU;;;;BOTOL;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
363;1139900791;OBAT NYAMUK ( SPRAY );ST_UMUM;2;;ST_RTU;;;;BOTOL;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
364;1139900792;STELLA ISI ULANG ( REFILL );KONSUMSI;2;;ST_RTU;;;;BOTOL;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
365;1139900772;VAGION ONE MED (  L );SUPPLIES;1;;ST_LK;;;;PCS;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
366;1139900773;SARUNG TANGAN ORANGE ;SUPPLIES;1;;ST_RTU;;;;PCS;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
367;1139900804;KAPUR BARUS BALL ;ST_UMUM;2;;ST_RTU;;;;PAK;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
368;1139900805;PEMBERSIH LANTAI HARPIC;ST_UMUM;2;;ST_RTU;;;;BOTOL;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
369;1139900806;POS IT - 656 ( SEDANG );ATK;2;;ST_RTU;;;;PCS;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
370;1139900807;HIT ELEKTRIK ( ALAT );ST_UMUM;2;;ST_RTU;;;;PCS;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
371;1139900808;POS IT - 654 ( WARNA );ATK;2;;ST_RTU;;;;PCS;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
372;1139900809;CLIP NO.4 ( SEDANG );ST_ADMIN;2;;ST_RTU;;;;PAK;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
373;1139900810;PENGHARUM RUANGAN GANTUNG ;KONSUMSI;2;;ST_RTU;;;;PCS;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
374;1139900811;TRAVO LAMPU BUNDAR;S_PART;2;;ST_RTU;;;;PCS;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
