M_ItemCode,M_ItemDesc,ItemType,ItemGroup,ItemCategoryName,BaseUOM,PurchaseUOM
1130309240,ARCH FREE T4 RGT - 7K65.29,"",ST_IMUNO,,KIT,KIT
1139900759,FORMULIR PENCATATAN TELEPON ( LOG TELEPON ),CETAKAN,ST_CETAK,Inventaris,BUKU,BUKU
1139900758,FORMULIR LEMBUR PEGAWAI  ( 1/2 FOLIO ),CETAKAN,ST_CETAK,Inventaris,BUKU,BUKU
1130200032,HYDRAGEL PROTEIN  (e)  K 20 - SEBHIA,ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1130309238,AMH GEN II ELISA / 96 TEST KAT. A79765,ST_IMMUN,ST_IMUNO,Persediaan,KIT,KIT
1130200515,CHOLINESTERASE FS 100 DIASYS,"",ST_KIMIA,,KIT,KIT
1130500136,AZTREONAM ,"",ST_MIKRO,,STRIP,STRIP
1139900736,KARTU NATAL & TAHUN BARU + AMPLOP,CETAKAN,ST_RTU,Inventaris,SET,SET
1139900761,ORDNER BANTEX 1465 ( ORANGE ),"",ST_RTU,,PCS,PCS
1130200516,ADV ALT/GPT - 10318168,ST_KIMIA,ST_KIMIA,Inventaris,BOTOL,BOTOL
1130200517,ADV AST/GOT ASPARTATE AMINOTRANSFERASE - 103041132,ST_KIMIA,ST_KIMIA,Inventaris,BOTOL,BOTOL
1130200518,ADV CHOL 2 - 10376501,"",ST_KIMIA,,BOTOL,BOTOL
1130200519,ADV CUVETTE WASH - 10311853,"",ST_KIMIA,,BOTOL,BOTOL
1130200520,ADV CUVETTE CONDT - 10311854,"",ST_KIMIA,,BOTOL,BOTOL
1130200521,ADV URIC ACID - 10341133,"",ST_KIMIA,,BOTOL,BOTOL
1130200522,ADV INCUBATION BATH OIL - 10311855,"",ST_KIMIA,,BOTOL,BOTOL
1130200523,ADV CREATININE 2 - 10309050,"",ST_KIMIA,,BOTOL,BOTOL
1130200524,ADV TOTAL BIL 2 40 ML - 10341115,"",ST_KIMIA,,BOTOL,BOTOL
1130200525,ADV HDL/LDL CALIB - 10311918,ST_KIMIA,ST_KIMIA,Inventaris,BOTOL,BOTOL
1130200526,ADV TRIG - 10311837,"",ST_KIMIA,,BOTOL,BOTOL
1130200527,ADV GLUH 3 - 10335891,"",ST_KIMIA,,BOTOL,BOTOL
1130200528,ADV DLDL - 10311891,"",ST_KIMIA,,BOTOL,BOTOL
1130200529,ADV UREA NITROGEN - 10309051,"",ST_KIMIA,,BOTOL,BOTOL
1130400247,OPIATE VICARE,"",ST_KR,,TES,TES
1130309241,ARCH FREE T4 CALIB  - 7K65.02,"",ST_IMUNO,,KIT,KIT
1130200118,CC H2O / WATER BATH ADDITIVE - 9D29.20,ST_KIMIA,ST_KIMIA,Inventaris,BOTOL,KIT
1130200066,LP ( A ) LATEX SEKISHUI - 224386,ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1130200530,ADV DIRECT HDL - 10309507,ST_KIMIA,ST_KIMIA,Inventaris,BOTOL,BOTOL
1130200113,TOTAL LIPID  - MEGA,ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1130700001,PAPER ECG NIHON FQW110-2-140,"",ST_EJPD,,PAK,PAK
1130200548,HDL CHOLESTEROL PLUS THERMO  - 81823,ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1130200549,LDL CHOLESTEROL THERMO - K1656,"",ST_KIMIA,,KIT,KIT
1130200550,E CAL THERMO - 81830,"",ST_KIMIA,,KIT,KIT
1130200551,S CAL THERMO - 81831,"",ST_KIMIA,,KIT,KIT
1130200552,HDL / LDL CHOL. CALIBRATOR  THERMO - 81657 ,ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1139900779,ID CARD PASIEN,ST_PELAYANAN,ST_RTU,Inventaris,PCS,PCS
1139900780,RIBBON CANNON SELPHY,ST_RADIO,ST_RTU,Persediaan,PAK,PAK
1139900782,BOLPEN MERAH,ST_PELAYANAN,ST_RTU,Inventaris,PCS,PCS
1139900783,LABEL BULAT KECIL,ST_PELAYANAN,ST_RTU,Inventaris,PAK,PAK
1139900784,KERTAS BUFALLO,ATK,ST_CETAK,Inventaris,PAK,PAK
1139900795,BROSUR TLC,CETAKAN,ST_RTU,Inventaris,LEMBAR,LEMBAR
1139900793,BINDER CLIP 200,ATK,ST_RTU,Inventaris,PAK,PAK
1139900794,BROSUR TCD,CETAKAN,ST_RTU,Inventaris,LEMBAR,LEMBAR
1139900796,SOUVENIR BANTAL KOTAK MERAH 40 X 30,ST_PELAYANAN,ST_RTU,Inventaris,PCS,PCS
1130200554,GLUKOSA,"",ST_KIMIA,,KIT,KIT
1139900797,RAPIKA BIANG 3 IN 1 ( REFILL ) ,KONSUMSI,ST_RTU,Inventaris,PAK,PAK
1139900800,FORMULIR PEMERIKSAAN TLC,CETAKAN,ST_CETAK,Inventaris,BUKU,BUKU
1139900801,GULAKU SACHET STIK 75 X 8 Gr,KONSUMSI,ST_RTU,Inventaris,PAK,PAK
1139900802,GULA TROPICANA,KONSUMSI,ST_RTU,Inventaris,PAK,PAK
1139900803,DOUBLE TAPE HIJAU ,ST_ADMIN,ST_RTU,Inventaris,ROLL,ROLL
1130100035,SD MALARIA Ag P.f / P.V 25 T - 5FK80,ST_HEMA,ST_HEMA,Persediaan,KIT,KIT
1139900728,TAS KAIN / SPUNBOND PRAMITA MERAH ( SEDANG ),"",ST_RTU,,PCS,PCS
1130200046,CLEANING SOLUTION  91XX  (125 ml   ) - 3111555180,ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1130500671,ICT URINE CALIBRATOR - 1E47.02,ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
11398000493,BULB SENSOR FOR ECG,ST_PELAYANAN,ST_EJPD,Inventaris,SET,SET
1130309230,ROCHE CARDIAC D-DIMER COBAS h 232 - 4877802190,ST_IMMUN,ST_IMUNO,Inventaris,KIT,KIT
1130200162,CC TOTAL PROTEIN - 7D73.21,ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1139900785,KARTU KUNJUNGAN PASIEN,CETAKAN,ST_CETAK,Inventaris,LEMBAR,LEMBAR
1139900787,PENGHARUM RUANGAN - MATIC,KONSUMSI,ST_RTU,Inventaris,PCS,PCS
1139900788,PEMBERSIH LANTAI 4 LITER,ST_UMUM,ST_RTU,Inventaris,BOTOL,BOTOL
1139900789,PEMBERSIH KACA,KONSUMSI,ST_RTU,Inventaris,BOTOL,BOTOL
1139900791,OBAT NYAMUK ( SPRAY ),ST_UMUM,ST_RTU,Inventaris,BOTOL,BOTOL
1139900792,STELLA ISI ULANG ( REFILL ),KONSUMSI,ST_RTU,Inventaris,BOTOL,BOTOL
1139900772,VAGION ONE MED (  L ),SUPPLIES,ST_LK,Persediaan,PCS,PCS
1139900773,SARUNG TANGAN ORANGE ,SUPPLIES,ST_RTU,Persediaan,PCS,PCS
1139900804,KAPUR BARUS BALL ,ST_UMUM,ST_RTU,Inventaris,PAK,PAK
1139900805,PEMBERSIH LANTAI HARPIC,ST_UMUM,ST_RTU,Inventaris,BOTOL,BOTOL
1139900806,POS IT - 656 ( SEDANG ),ATK,ST_RTU,Inventaris,PCS,PCS
1139900807,HIT ELEKTRIK ( ALAT ),ST_UMUM,ST_RTU,Inventaris,PCS,PCS
1139900808,POS IT - 654 ( WARNA ),ATK,ST_RTU,Inventaris,PCS,PCS
1139900809,CLIP NO.4 ( SEDANG ),ST_ADMIN,ST_RTU,Inventaris,PAK,PAK
1139900810,PENGHARUM RUANGAN GANTUNG ,KONSUMSI,ST_RTU,Inventaris,PCS,PCS
1139900811,TRAVO LAMPU BUNDAR,S_PART,ST_RTU,Inventaris,PCS,PCS
1139900812,PLEDGE LIQUID  (  REFILL )  450 ml,ST_UMUM,ST_RTU,Inventaris,POUCH,POUCH
1139900813,RIBON FAX FOR KX-FP711,ST_ADMIN,ST_RTU,Inventaris,PCS,PCS
1139900814,TEH CELUP  ( DENGAN KEMASAN  ) ,KONSUMSI,ST_RTU,Inventaris,PAK,PAK
1130309874,RF AIM  100 TEST,ST_IMMUN,ST_IMUNO,Persediaan,KIT,KIT
1130309875,"ELECSYS DILUENT MULTI ASSAY 45,2 ML  - 7299010190",ST_IMMUN,ST_IMUNO,Inventaris,KIT,KIT
1139901807,CATRIDGE 107 A - ( COMPATIBLE ) ,ST_UMUM,ST_RTU,Inventaris,PCS,PCS
1139902098,FORMULIR DENTAL LAB,CETAKAN,ST_CETAK,Inventaris,BUKU,BUKU
1130400546,URINALYSIS REAGEN STRIP 10 PARAMETER - DUS 10 M 100 T - 3014,ST_KIMIA,ST_ULFL ,Persediaan,TUBE,TUBE
1139902101,MAP TRANSPARAN + ACCO ( BUSSINES FILE ) - A4,ST_ADMIN,ST_RTU,Inventaris,PCS,PCS
1130309957,KHB DIAGNOSTIC KIT FOR HIV ( 1 + 2 ) ANTIBODY COLLOIDAL GOLD V2 - KHB KH-R-02,ST_IMMUN,ST_IMUNO,Inventaris,KIT,KIT
1130208971,ALINITY C AMYLASE 2  ( 4 X 160  T ) - 4T85.20,ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1139902123,FORMULIR LEMBAR KERJA DOKTER RADIOLOGI,CETAKAN,ST_CR,Inventaris,BUKU,BUKU
1130309973,ANTI HELICOBACTER PYLORI IgG - ALEGRIA ( ORG917G ),ST_IMMUN,ST_IMUNO,Inventaris,KIT,KIT
1139902133,FORMULIR PERSETUJUAN PENGIRIMAN  HASIL MELALUI EMAIL,CETAKAN,ST_CETAK,Inventaris,BUKU,BUKU
1130309988,ELECSYS PRO CELL M  2 X 2L - 4880340190,ST_IMMUN,ST_IMUNO,Inventaris,BOTOL,BOX
1139800996,"MOUTHPECE AUTOSPIROMETRY DIAMETER 2,7 CM  100 PCS / BOX",SUPPLIES,ST_CE,Persediaan,BOX,BOX
1139800997,"MOUTHPECE AUTOSPIROMETRY DIAMETER 2,8 CM  100 PCS / BOX",SUPPLIES,ST_CE,Persediaan,BOX,BOX
113980100,TUBE VAC 4 ML Z NO ADD 13 X 75 WH-BLK PREM ( 454001 ),SUPPLIES,ST_LK,Persediaan,PCS,BOX
1130209011,"BC 4 ( ELECTROLYTE ) - Na,K,Cl,Ca, Hct - 25 TEST / KIT  - EDAN ",ST_KIMIA,ST_KIMIA,Persediaan,KIT,KIT
1130209012,CP 100 ( CALIBRANT ) 100 T / KIT - EDAN,ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1130209013,CONTROL LEVEL 1 - 5 VIAL / 500 - EDAN,ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1130209014,ALKALINE PHOSPATASE FS IFCC C104419910921 - PROLINE,ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1130209015,BILLIRUBIN AUTO TOTAL FS 108119910921 - PROLINE,ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1130209016,BILLIRUBIN AUTO DIRECT FS 108219910921 - PROLINE,ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1139902170,REFILL TONER LASER JET WARNA HP PRO 200,ST_UMUM,ST_RTU,Inventaris,UNIT,UNIT
1139800914,TUBE VACUTAINER EDTA 3 ML - GP  ( REF. GP 030EK3 ),SUPPLIES,ST_CL,Persediaan,PCS,PCS
1130208921,CC CHOLINESTERASE ( 1254 T ) - 6K24.30,ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1130309888,PROTEIN CONTROL  MISPA i3 ( 1 X 1 ML ) ,ST_IMMUN,ST_IMUNO,Inventaris,VIAL,VIAL
1139902068,TEH LEMON MAXTEA,KONSUMSI,ST_RTU,Inventaris,PCS,PCS
1130400538,"EOSIN 0,5% - 250 ML",ST_KIMIA,ST_ULFL ,Inventaris,BOTOL,BOTOL
1139902080,PELICIN & PEWANGI PAKAIAN SPRAY ,ST_UMUM,ST_RTU,Inventaris,BOTOL,BOTOL
1130309919,HIV -1/2 3.0 ( MULTI )  - SD BIOLINE ( 03FK11 )  100 TEST / KIT,ST_IMMUN,ST_IMUNO,Persediaan,TEST,KIT
1130208945,COBAS  LP ( A ) GEN. 2 150 TEST - 5852625190,ST_KIMIA,ST_KIMIA,Persediaan,KIT,KIT
1130208946,COBAS PRECI SET LP ( A ) GEN 2 5 X 1 ML - 5852641190,ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1130208947,COBAS PRECICONTROL LP ( A ) GEN 2 - 5852650190,ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1130500832,BRILLIANCE SALMONELLA AGAR BASE  500 Gr - OXOID ( CM 1092 B ),REAGEN,ST_MIKRO,Persediaan,BOTOL,BOTOL
1130208951,"ISE PRINTER MODULE , EA - 4430174001",ST_KIMIA,ST_KIMIA,Inventaris,BOX,BOX
1139800956,"CRYO TUBE 5,0 ML",SUPPLIES,ST_CL,Persediaan,PCS,PCS
1139800957,"CRYO TUBE 1,8 ML",SUPPLIES,ST_CL,Persediaan,PCS,PCS
1139800958,COLOR SCALE TUBEX ( MAGNET TUBE ) ,ST_IMMUN,ST_IMUNO,Inventaris,PCS,PCS
1130500836,AGAR SALMONELLA SHIGELA ( SS )  MDP 04 - 502110441,REAGEN,ST_MIKRO,Persediaan,PLATE,PLATE
1130500837,THIOGLYCOLAT ( SCREW CUP ) MDT 19 - 502110440,REAGEN,ST_MIKRO,Persediaan,VIAL,VIAL
1130400533,DOA  / MULTIDRUG TES NARKOBA 7 IN 1  ( 7 PARAMETER ),SUPPLIES,ST_ULFL ,Persediaan,TEST,TEST
1130309913,CRP 4 500 T  COBAS C PRACK GREEN - 8057591190,ST_IMMUN,ST_IMUNO,Inventaris,KIT,KIT
1139902090,HANDUK  ( 70 X 140 ),ST_UMUM,ST_UMUM,Inventaris,PCS,PCS
1130309926,ELECSYS TOTAL PSA COBAS E 100 V3 - 8791686190,ST_IMMUN,ST_IMUNO,Inventaris,KIT,KIT
1130309927,ELECSYS TOTAL PSA CALSET G2 V3 - 8838534190,ST_IMMUN,ST_IMUNO,Inventaris,KIT,KIT
1139902099,BROSUR PROLANIS,CETAKAN,ST_CETAK,Inventaris,LEMBAR,LEMBAR
1130600061,FILM DI - HT 26 X 36,ST_RADIO,ST_FK,Persediaan,LEMBAR,LEMBAR
1130309929,ELECSYS ANTI TSHR COBAS E 100 V2 - 8496609190,ST_IMMUN,ST_IMUNO,Inventaris,KIT,KIT
1139902175,HAND SANITIZER - 1 LITER,SUPPLIES,ST_RTU,Persediaan,BOTOL,BOTOL
1139902186,BATERAI CELL LITHIUM  CR 2032 - 3V,ST_UMUM,ST_RTU,Inventaris,PCS,PCS
1139801008,TABUNG REAKSI PLASTIK - 13 X 75,SUPPLIES,ST_SUPPL,Persediaan,PCS,PCS
1139801011,AQUADEST PELARUT 1000 ML,SUPPLIES,ST_SUPPL,Persediaan,BOTOL,BOTOL
1130500857,NA OH 4%,REAGEN,ST_MIKRO,Persediaan,BOTOL,BOTOL
1130310027,ELECSYS FREE T4 G4 COBAS E 200 - 9043276190,ST_IMMUN,ST_IMUNO,Inventaris,KIT,KIT
1130310028,ELECSYS TSH CS V3 - 8443459190,ST_IMMUN,ST_IMUNO,Inventaris,KIT,KIT
1130500861,ECOTRU ™  EXTRA - 100 GR,ST_UMUM,ST_RTU,Inventaris,PACK,PACK
1139902216,SUSU ULTRA UHT - STRAWBERRY  ( 200 ML),KONSUMSI,ST_RTU,Inventaris,PCS,KARTON
1139902217,SUSU ULTRA UHT - TARO  ( 200 ML),KONSUMSI,ST_RTU,Inventaris,PCS,KARTON
1130208899,ARCH CC CKMB REAGENT - 6K25.30,ST_KIMIA,ST_KIMIA,Persediaan,KIT,KIT
1130208900,ARCH CC CKMB CTRL 1 - 6K25.20,ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1139800941,NEEDLE / JARUM SURFLO  - INFLO 20 G X 32 MM ONE MED ( INFLO120 ),SUPPLIES,ST_CLK,Persediaan,PCS,PCS
1139902097,FORMULIR SURAT KETERANGAN SEHAT,ST_UMUM,ST_CETAK,Inventaris,BUKU,BUKU
1130309928,ENZYME IMMUNOASSAY FOR THE QUANTITATIVE DETERMINATION OF LEPTIN ELISA - DEMEDITEC,ST_IMMUN,ST_IMUNO,Inventaris,KIT,KIT
1139800947,TUBE VACUETTE 2 ML K3 EDTA 13 X 75 LAV / NON RIDGED- 454222,SUPPLIES,ST_LK,Persediaan,PCS,BOX
1139902108,GELAS KERTAS / PAPER CUP - 8 OZ ( PRAMITA ),SUPPLIES,ST_RTU,Persediaan,SLOP,SLOP
1139902112,BROSUR MEDICAL CHECK UP PAKET PRA NIKAH,SUPPLIES,ST_CETAK,Persediaan,LEMBAR,LEMBAR
1139800962,"MINI COLLECTOR ® 0,25 / 0,5 ml K3E K3 EDTA LAV - 450530",SUPPLIES,ST_LK,Persediaan,PCS,BOX
1139800963,"MINI COLLECTOR ® 0,5 / 1 ml CAT Ser CA-RED  - 450534",SUPPLIES,ST_LK,Persediaan,PCS,BOX
1130309945,ELECSYS AMH PLUS - 8819061190,ST_IMMUN,ST_IMUNO,Inventaris,KIT,KIT
1139800966,MEDIA AMIES CITO TEST ( 2120 - 0026 ),SUPPLIES,ST_MIKRO,Persediaan,PCS,PCS
1139800967,COVER GLASS 20 X 20 ( 50 ),SUPPLIES,ST_ULFL ,Persediaan,PAK,PAK
1130500855,CLED AGAR - MILLIPORE ( CAT .55420 ) 500 GR,REAGEN,ST_MIKRO,Persediaan,BOTOL,BOTOL
1139902169,TELUR AYAM,SUPPLIES,ST_RTU,Persediaan,BUTIR,BUTIR
1139902049,KANTONG PLASTIK KUNING BIOHAZARD 50 X 80 X 0.5,ST_UMUM,ST_RTU,Inventaris,LEMBAR,LEMBAR
1139902085,LAMPU DOWNLIGHT LED 18 WATT - PUTIH,SUPPLIES,ST_RTU,Persediaan,PCS,PCS
1139800940,TUBE VAC 5 ML Z SER SEP C/A PREM RED / Y 13 X 100 50 PCS - 456071,SUPPLIES,ST_LK,Persediaan,PCS,PCS
1130500831,BACTEC PLUS AEROBIC / F CULTURE VIALS - BD ( PLASTIC ) - 442023,REAGEN,ST_MIKRO,Persediaan,BOTOL,BOTOL
1130400549,STONE ANALYISIS SET CHEMICAL QUALITATIVE METHOD BIOLABO - 52315,ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1130500840,MAYER`S HEMATOXYLIN ( LILIES MODIFICATION )  SCY TEK - 1000 ML,SUPPLIES,ST_MIKRO,Persediaan,BOTOL,BOTOL
1130400550,ASAM ASETAT 6% - 100 ML,ST_KIMIA,ST_KIMIA,Inventaris,BOTOL,BOTOL
1130400551,EOSINE 2 % 50 ML,"",ST_KR,,BOTOL,BOTOL
1130309955,ARCH ANTI HCV CALIB. - 6C37.02,ST_IMMUN,ST_IMUNO,Inventaris,KIT,KIT
1139801002,TUBE NAF / GLUCOSE ENDO - 3 ML ,SUPPLIES,ST_CL,Persediaan,PCS,BOX
1139801003,ASEPTIC PLUS ONE MED 500 ML,SUPPLIES,ST_CL,Persediaan,BOTOL,BOTOL
1139902183,STEMPEL TRODAT 4913,ATK,ST_RTU,Inventaris,PCS,PCS
1139902184,TINTA STEMPEL TRODAT - DEEP ORANGE,ATK,ST_RTU,Inventaris,PCS,PCS
1130600066,DULCOLAX TABLET 5 mg ( BISACODYL ),ST_RADIO,ST_CR,Persediaan,TABLET,TABLET
1130309885,ASO MISPA i3  - 52014004 ( 30 TEST ),ST_IMMUN,ST_IMUNO,Persediaan,KIT,KIT
1130309886,RF MISPA i3 - 52014010 ( 30 TEST ),ST_IMMUN,ST_IMUNO,Persediaan,KIT,KIT
1139902072,PLASTIK MIKA LAMINATING ,ST_UMUM,ST_RTU,Inventaris,LEMBAR,LEMBAR
1139902074,TEH KOTAK RASA LEMON  300 ML,KONSUMSI,ST_RTU,Inventaris,PCS,PCS
1139800923,AERO LAMP - 9D45.03,ST_KIMIA,ST_CL,Inventaris,PCS,PCS
1130208922,ALINITY URIC ACID - 4U09.20,ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1130309889,ARCHITECT HOMOCYSTEINE 100 T  ( 1L71.27 ),ST_IMMUN,ST_IMUNO,Inventaris,KIT,KIT
1130309890,ARCH  ANTI HCV 100 T - 6C37.28 ,ST_IMMUN,ST_IMUNO,Inventaris,KIT,KIT
1130309891,ARCHITECT CA 15 - 3 100 T (  2K44.27 ),ST_IMMUN,ST_IMUNO,Inventaris,KIT,KIT
1130309892,ARCHITECT CA 125 II 100 T  ( 2K45.29 ),ST_IMMUN,ST_IMUNO,Inventaris,KIT,KIT
1130309893,ARCHITECT CA 19 - 9 XR 100 T ( 2K91.32 ),ST_IMMUN,ST_IMUNO,Inventaris,KIT,KIT
1130309894,ARCH  PRE TRIGGER SOL 1.0 L -  6E23.68 ,ST_IMMUN,ST_IMUNO,Inventaris,BOTOL,BOX
1130309895,ARCHITECT SCC 100 T ( 8D18.28 ),ST_IMMUN,ST_IMUNO,Inventaris,KIT,KIT
1130208923,ABBOTT ULTRA HDL 1440 T (3K33.22 ),ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1130208924,ARCHITECT CALCIUM 1500 T  ( 3L79.22 ),ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1130208925,ABBOTT ALANINE AMINOTRANSFERASE / ALT  ( 3621 T ) -  7D56.22 ,ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1130208926,ABBOTT GAMMA GLUTAMYL TRANSFERASE 1500 T  ( 7D65.22 ),ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1130208927,ABBOTT TRIGLYCERIDE 3032 T ( 7D74.22 ),ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1130208928,ABBOTT ASPARTATE AMINOTRANSFERASE / AST(  3621 T ) -  7D81.22 ,ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1130208929,ABBOTT LP ( A ) CONTROL ( 5P84.11 ),ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1130208930,ABBOTT QUANTIA LP ( A )  ( 7K00.03 ),ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1130208931,ABBOTT APOLIPOPROTEIN A1 243 T ( 9D92.24 ),ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1130208932,ABBOTT MULTICONSTITUENT CALIBRATOR ( 1E65.06 ),ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1130309896,ALINITY TRIGGER SOLUTION  - 6P11.70 ,ST_IMMUN,ST_IMUNO,Inventaris,BOTOL,BOX
1130600058,OMNIPAQUE 350 mg / 100 ml,ST_RADIO,ST_FK,Persediaan,VIAL,VIAL
1130600060,XOLMETRAS 50 IOHEXOL  - 350 mgI / mL,ST_RADIO,ST_FK,Persediaan,VIAL,VIAL
1139902081,BROSUR DENTAL TECH,ST_PELAYANAN,ST_CETAK,Inventaris,LEMBAR,LEMBAR
1130309910,WASHING SOLUTION 1 X 50 ML (  MISPA ) - 54045003,ST_IMMUN,ST_IMUNO,Inventaris,KIT,KIT
1130309911,PROTEIN CONTROL BI LEVEL 2 X 1 ML  ( MISPA ) - 51614007,ST_IMMUN,ST_IMUNO,Inventaris,KIT,KIT
1139800932,OSE LOOPS BIOTOOLS  ø 5mm - If6.000.375,SUPPLIES,ST_MIKRO,Persediaan,PAK,PAK
1139902083,FORMULIR FISIK WEB ( PAJANAN ) HALAMAN 2 - RIM,SUPPLIES,ST_CETAK,Persediaan,RIM,RIM
1139902092,STIKER NOTE ( WARNA ) ,ST_UMUM,ST_UMUM,Inventaris,PACK,PACK
1130700030,ELECTRODE SKINTACT  ( RT 24 ) - 100 TEST / PACK,SUPPLIES,ST_EJPD,Persediaan,PACK,PACK
1139902100,HANDSOAP + DISPENSER ( FOAM ),ST_UMUM,ST_RTU,Inventaris,BOTOL,BOTOL
1130208950,TECHNOPATH MULTICHEM A1C - HBA 1C CONTROL ( 4V06.10 ),ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1139800954,PAP SMEAR SET ( SPECULUM + CYTOBRUSH  )  SMALL,SUPPLIES,ST_SUPPL,Persediaan,PCS,PCS
1139800953,PAP SMEAR SET ( SPECULUM + CYTOBRUSH  )  MEDIUM ,SUPPLIES,ST_SUPPL,Persediaan,PCS,PCS
1130500841,VIRAL EXTRACTION KIT AUTOMATIC EXTRACTION B200 (  32 REACTION ) ZYBIO,SUPPLIES,ST_MD,Persediaan,BOX,BOX
1130500842,HUMAN PAPILOMA VIRUS qPCR KITS ( 100 TEST ) - BIOFARMA,SUPPLIES,ST_MD,Persediaan,KIT,KIT
1139800970,TUBE STRIP 8 LO - PRO NAT 120  / PK - TLS0801,SUPPLIES,ST_MD,Persediaan,BOX,BOX
1139800971,OPTICAL 8 CAP STRIP FLAT 120 - TCS0803,SUPPLIES,ST_MD,Persediaan,BOX,BOX
1139800972,OIL IMERSI 10 ML,SUPPLIES,ST_CL,Persediaan,BOTOL,BOTOL
1130309954,ARCH FREE T3 CALIB - 7K63.02,ST_IMMUN,ST_IMUNO,Inventaris,KIT,KIT
1139902178,SUSU MILO 220 ML ( KALENG ),KONSUMSI,ST_RTU,Inventaris,PCS,PCS
1130310003,ELECSYS AFP 100 T - 9015060190,ST_IMMUN,ST_IMUNO,Inventaris,KIT,KIT
1130310004,ELECSYS HIV COMBI 100 T - 8924163190,ST_IMMUN,ST_IMUNO,Inventaris,KIT,KIT
1130310005,HISCL HIV Ag + Ab CALIBRATOR SYSMEX  ( CR-990-268 ),ST_IMMUN,ST_IMUNO,Inventaris,KIT,KIT
1130310006,HISCL HIV Ag + Ab ASSAY KIT SYSMEX ( BB-765-818 ),ST_IMMUN,ST_IMUNO,Inventaris,KIT,KIT
1130309876,VIDAS DENGUE NS1 Ag  60 TEST - 423077,ST_IMMUN,ST_IMUNO,Persediaan,KIT,KIT
1130309877,VIDAS ANTI DENGUE IgG  60 TEST - 423079,ST_IMMUN,ST_IMUNO,Persediaan,KIT,KIT
1130500814,BLOOD AGAR BASE ( 60 X 15 ),SUPPLIES,ST_MIKRO,Persediaan,PLATE,PLATE
1139800919,ALINITY C SERIES CUVETTE DRY TIP  - 4S52.01,ST_KIMIA,ST_CL,Inventaris,PCS,PCS
1139902082,STEMPEL COPY,ST_ADMIN,ST_UMUM,Inventaris,PCS,PCS
1130400543,ASAM ASETAT - 500 ML,ST_KIMIA,ST_ULFL ,Inventaris,BOTOL,BOTOL
1139902102,LAMPU LED STRIP ,ST_UMUM,ST_RTU,Inventaris,PACK,PACK
1139800959,MOUTHPIECE SPIRO - FUKUDA SANGYO  50 PCS / BOX,SUPPLIES,ST_FPR,Persediaan,BOX,BOX
1139800965,"JARUM / NEEDLE TERUMO AGANI 25 G X ⅝  ( 0,5 x 16 mm ) - AN * 2516R ",SUPPLIES,ST_CLK,Persediaan,PCS,BOX
1130310009,HUMAN IRISIN ELISA KIT 96 TEST - ELABSCIENSE ( E-EL-H6120 ),ST_IMMUN,ST_IMUNO,Persediaan,KIT,KIT
1139801006,ACCUPRO TOTAL CHOLESTEROL TEST STRIP -  TC01,ST_KIMIA,ST_KR,Persediaan,BOX,BOX
1139902201,HANDUK BORDIR WARNA ( MERAH ),SUPPLIES,ST_UMUM,Persediaan,PCS,PCS
1130209026,ABBOTT AMYLASE - 4S89.20,ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1130310015,DENGUE NS 1 Ag RAPID - MRIN,ST_IMMUN,ST_IMUNO,Persediaan,TEST,KIT
1139902209,KANTONG PLASTIK HITAM  - 45 X 55,ST_UMUM,ST_RTU,Inventaris,LEMBAR,LEMBAR
